Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lesotho,LSO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2359686724.53829,2444845631.39553,2368122098.53455,2333058897.5103,2299976266.27346,2112391149.60613,2160272945.18777,2211855514.87917,2252257826.396
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.21844513655931,6.59650490696543,4.447699373763,4.7518030162474,5.18708359197982,4.97809676252309,6.04774591950676,8.27180389943028,6.34221743124953
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.254,16.17,16.401,16.625,16.876,18.399,18.23,16.688,16.457
Lesotho,LSO,Deposit interest rate (%),FR.INR.DPST,2.33416666666667,1.10666666666667,1.2175,1.39395833333333,1.64969298245614,1.91160087719298,1.6619298245614,1.6511677631579,2.43538377192982
Liberia,LBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3227075700,3176896008.31,3254893758.73415,3292571599.13518,3211334057.92828,3115556299.79146,3270920145.66908,3428189426.39464,3588757484.77383
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.74869687621322,8.83424868336488,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.557,3.081,3.066,3.056,3.068,4.109,3.845,2.977,2.933
Liberia,LBR,Deposit interest rate (%),FR.INR.DPST,4.05083333333333,3.84833333333333,5.02534722222222,..,..,..,..,..,..
Libya,LBY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,48717501321.3052,47991152062.8031,63584342257.9606,68633808773.5188,60949510655.8708,42996651437.748,55179091532.8781,50625917039.5711,55767393124.5653
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.4022933588151,25.8538742124461,25.8036184788338,13.1702038536721,-2.16217883470595,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.676,19.522,19.02,18.836,19.05,19.613,19.641,19.282,18.753
Libya,LBY,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6268515276.17441,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,41540954817.2039,42650895979.8047,44618059006.3441,46812540143.4277,49002127219.1508,49023106998.3996,52150789442.1719,53474128766.591,53657150684.4898
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.884097405500596,0.905525075460342,3.72288862303707,2.69792779208394,2.33450937988027,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.955,6.841
Lithuania,LTU,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,60071584216.1375,63062062076.8293,63892707778.4988,64671765568.8058,66557495896.7378,65951935965.6765,70679635853.8902,71655146215.6371,70870003856.6378
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.474743161437779,0.290833333333317,1.73079959118887,1.5281952430738,1.74332075653848,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.796,6.669,5.523,5.589,5.592,6.766,5.571,4.588,5.184
Luxembourg,LUX,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45048190598.3249,44742259638.202,49153900999.4643,52302387928.1473,50961633173.3488,23271041384.4531,28748111098.7847,23110797292.1894,40458079958.3397
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.56056338028164,2.36895749705898,1.22812404052816,3.00446293166938,2.75193081051982,0.811410511491651,0.0264543647054126,1.04502802369954,0.476384495788075
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.81,1.939,1.987,1.834,1.749,2.566,2.229,2.482,2.235
"Macao SAR, China",MAC,Deposit interest rate (%),FR.INR.DPST,0.0391956639002561,0.0382758519971497,0.0455213180596343,0.10468923148429,0.240615736771251,0.207810567161384,0.164187466687535,0.257614815455147,0.635199189610742
Madagascar,MDG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11323020701.3017,11775165456.5346,12238318933.7165,12629254472.2012,13186360203.1442,12245161113.1284,12947986307.5875,13465905759.7223,13977610178.6045
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.40419174202129,6.03575858154679,8.60905075422949,8.59422958870476,5.61051441492365,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.785,1.947,2.119,2.297,2.469,3.284,3.487,3.186,3.069
Madagascar,MDG,Deposit interest rate (%),FR.INR.DPST,14.6666666666667,15,15,12.75,13,13.1875,13.75,13.375,13
Malawi,MWI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9219474379.31534,9449961238.70793,9827959688.29237,10255826273.6034,10842133933.6548,10928176721.465,11426314939.8368,11531564448.5797,11749794461.0779
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.3708360560567,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.954,5.007,5.039,5.014,4.966,5.728,5.662,5.037,5.033
Malawi,MWI,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Malaysia,MYS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,301355266964.947,314764917575.088,333061328477.268,349191778300.005,364602265936.14,344706479641.244,356134704342.139,387694727478.777,401479163711.428
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.10438980238359,2.09056659525742,3.87120115774237,0.884709160571235,0.662891865764326,-1.1387021539305,2.47710241465447,3.37869862549928,2.48886560125754
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.1,3.44,3.41,3.3,3.26,4.54,4.64,3.93,3.869
Malaysia,MYS,Deposit interest rate (%),FR.INR.DPST,3.13448717948718,3.02803563034188,2.92451866666667,3.14344372222222,2.983390625,1.95497673611111,1.56172118055556,1.94905,2.65041666666667
Maldives,MDV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4129505319.12921,4400906157.06973,4711369798.88163,5119751627.13987,5493408290.20633,3685591962.05463,5067979008.49449,5768682322.98336,6041332856.45728
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.953206658777607,0.502509413611612,2.81747338234509,-0.133373386117595,0.220029731065383,-1.36977425569811,0.543149688737013,2.33314337624567,2.92746542425035
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.604,5.771,5.401,4.95,4.562,5.434,5.024,4.419,4.241
Maldives,MDV,Deposit interest rate (%),FR.INR.DPST,4.11708321583319,3.78406818343812,3.5738897568628,3.65894737737916,3.47339906318362,3.71877818949564,3.69030581771254,3.72775331271114,3.99661494648684
Mali,MLI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13104764378.326,13871694399.1238,14607651053.629,15301000921.4682,16028741130.4821,15830713976.5248,16313964499.5084,16880866888.027,17666971044.33
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.45069057605961,-1.79964707083386,1.75985742927156,0.299546507387934,-1.65826694846365,0.438088940320668,3.92560283104276,9.62147608489072,2.05880228274214
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.401,1.367,1.494,1.62,3.29,3.528,3.966,2.387,2.956
Mali,MLI,Deposit interest rate (%),FR.INR.DPST,6.99833333333333,6.925,6.49,..,..,..,..,..,..
Malta,MLT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11340795041.8065,11803240829.4114,13334371316.2031,14292992142.7162,14876818854.4189,14359895887.8999,16292781700.2476,16968587192.6425,18240978817.4633
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.10054826378929,0.642702771527304,1.36435448150708,1.15782362451517,1.6420600176894,0.638544956776712,1.49789217934724,6.15375621933037,5.09396758978883
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.389,4.687,4.002,3.658,3.616,4.347,3.394,2.921,3.11
Malta,MLT,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,183700000,188300000,195000000,205700000,227200000,220900000,223600000,221100000,212400000
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Mauritania,MRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6166863896.68677,6244622452.80308,6636194355.58626,6952885074.44597,7171275534.84383,7145411800.0896,7198481873.57489,7687691068.95683,8187943518.06282
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.25472688117631,1.47171045650004,2.25427651934813,3.06735996058356,2.30009262117937,2.3856948845632,3.56516484650185,9.52526628622843,4.95305034506872
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.108,10.283,10.336,10.407,10.416,11.054,11.144,10.531,10.446
Mauritania,MRT,Deposit interest rate (%),FR.INR.DPST,4.65659613637606,5.33396684952709,5.66920205707427,..,..,..,..,..,..
Mauritius,MUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12007291045.6489,12471068851.5812,12962177523.4319,13481538349.276,13871328044.4569,11853530018.6947,12257000314.8444,13345407871.3997,14274019706.2322
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.2865497076024,0.977675134718965,3.66699702675916,3.21605383144579,0.405655190309553,2.5808007718283,4.02852888157376,10.7737512242899,7.05298238454743
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.41,6.814,6.752,6.426,6.331,8.626,7.719,6.322,5.571
Mauritius,MUS,Deposit interest rate (%),FR.INR.DPST,6.08583333333333,5.15416666666667,3.05416666666667,3.34333333333333,3.74583333333333,1.72083333333333,0.705,1.21666666666667,4.57916666666667
Mexico,MEX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1213294467716.88,1234800030119.7,1257912134612.3,1282719194684.06,1277682077988.06,1170944075658.48,1241768434200.36,1287578651261.79,1328780925599.41
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.72064064964023,2.8217078474766,6.04145724018986,4.89935015356551,3.63596142127046,3.39683415570006,5.68920847683753,7.8962761916855,5.52796087314389
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.311,3.853,3.419,3.275,3.477,4.44,4.019,3.256,2.765
Mexico,MEX,Deposit interest rate (%),FR.INR.DPST,0.589166666666667,1.2875,2.69583333333333,3.27083333333333,3.52666666666667,1.46333333333333,0.645,2.57333333333333,4.76916666666667
"Micronesia, Fed. Sts.",FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,316489900,318022033.310273,320639498.605008,320639498.605008,333726825.078682,327183161.841845,336344290.373416,333726825.078682,336344290.373416
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.2981158373807,-1.03746806405349,0.58225373525489,1.49840023593737,1.92385170787923,0.554594630853174,3.19128406597466,5.40874375479067,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Deposit interest rate (%),FR.INR.DPST,0.38,0.38,0.47,0.44,0.31,0.07,0.04,..,..
Moldova,MDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7797667196.73087,8159947934.63828,8500675703.95748,8847128857.51461,9161406662.06896,8403210632.93021,9573777856.36482,9093606720.69544,9164831732.38352
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.6762403310186,6.35930898037932,6.57022997455605,3.04505397337071,4.83778351428728,3.76597122245351,5.10641129002841,28.7372976766235,13.41701043813
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.742,1.557,1.586,1.196,1.466,1.186,0.785,0.897,1.555
Moldova,MDA,Deposit interest rate (%),FR.INR.DPST,11.9707089285202,10.7260154440301,5.77260502351679,4.49083333333333,4.60416666666667,3.82916666666667,3.455,9.31583333333333,6.96679651766637
Monaco,MCO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6264756528.37691,6453228194.42908,6246325873.74088,6602235351.40181,7072373236.60927,6136054329.90152,7500235156.94536,8328781591.62882,8748833912.54286
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Monaco,MCO,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11619892590.6941,11793003947.8926,12457761002.7432,13422599720.3616,14174566537.4555,13528524951.0287,13749955731.6936,14441951078.838,15513848972.8704
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.7356828193832,0.733272227314397,4.30143105302342,6.82424790145522,7.30106953550723,3.79604026111247,7.35281243380219,15.1479560897226,10.3475831314339
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.861,7.235,6.359,5.377,9.269,6.594,7.747,6.211,5.503
Mongolia,MNG,Deposit interest rate (%),FR.INR.DPST,12.9787416967212,13.2716651523049,12.9558581381624,12.4361633064091,10.9576524558569,10.2570196664466,6.59972279469075,..,..
Montenegro,MNE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4054730077.57718,4174315433.82382,4371195571.75916,4593160022.61922,4779777587.71771,4048142110.54292,4576160079.60802,4869340027.24234,5177944070.4817
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.54869158222486,-0.271385023385176,2.3802359905313,2.611223782638,0.361563704540767,-0.255655699848551,2.41080198403165,13.0403036347004,8.58476910455403
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.555,17.732,16.082,15.19,15.128,17.878,16.543,14.851,14.621
Montenegro,MNE,Deposit interest rate (%),FR.INR.DPST,1.45808333333333,1.06526666666667,0.879166666666667,0.608216666666667,0.46045,0.40455,0.371358333333333,0.288341666666667,0.267766666666667
Morocco,MAR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,110413823841.592,110989284688.174,116603009678.139,120177639735.159,123651944968.713,114775951852.213,124135631043.727,126031434844.786,130320714718.834
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.5579071134626,1.63531114327064,0.754663249323619,1.80391671141896,0.303386036590383,0.705968661338261,1.40195883962006,6.65704202759067,6.09114152504141
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.46,9.3,9.223,9.271,9.194,11.223,10.576,9.494,9.044
Morocco,MAR,Deposit interest rate (%),FR.INR.DPST,3.80166666666667,3.4625,3.1225,3.08916666666667,3.01166666666667,2.86583333333333,2.56833333333333,2.4775,2.78666666666667
Mozambique,MOZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,16208985769.615,16970320249.5828,17418032489.647,18025039081.8692,18442825951.8799,18217911539.7402,18651030677.5113,19465045724.9322,20523332839.0076
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.55075967356746,17.4180418197597,15.1132073899384,3.91133439990723,2.80270307928106,3.48393567493209,6.40847652975692,10.2794018093421,7.12697482131851
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.426,3.457,3.539,3.604,3.646,3.921,4.053,3.596,3.519
Mozambique,MOZ,Deposit interest rate (%),FR.INR.DPST,8.53188151095179,10.751365164695,17.0904244877525,13.5529584639509,9.05580294301033,6.78531568962101,7.01524361218551,7.78758881790432,9.33908798364977
Myanmar,MMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,59607290407.5944,63101751663.2085,66973743448.8725,71172235145.7162,75854734833.5625,68991135073.4698,60700903302.853,63151698289.2596,63756973610.2645
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.45417189526018,6.92882525816076,4.5725365531752,6.87232865662935,8.82506696804558,..,..,..,..
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.766,1.058,1.356,0.767,0.407,1.476,4.34,3.057,3.032
Myanmar,MMR,Deposit interest rate (%),FR.INR.DPST,8,8,8,8,8,5.83333333333333,..,..,..
Namibia,NAM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11335161083.5061,11338991738.8743,11222512162.9739,11341464002.1253,11246291861.588,10335184546.1643,10707646943.9364,11280470086.908,11749736035.6202
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39401538410559,6.72858234593338,6.14579981111164,4.29159105337875,3.72239414422695,2.20938236933469,3.61690530108814,6.08128114112413,5.87993463284275
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.808,23.352,21.733,19.877,19.921,21.004,20.922,19.695,19.365
Namibia,NAM,Deposit interest rate (%),FR.INR.DPST,4.71333333333333,5.64659266747309,5.88519650522294,5.86714270068861,5.70527807035692,4.16072902136908,2.93825068168626,3.72223842214602,5.39320935807719
Nauru,NRU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,84383388.6448573,88065238.8664388,82771434.8199856,81762350.0363199,88701305.315275,90459205.0752441,96978233.3230252,99909532.5822959,100499697.867484
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Nauru,NRU,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Nepal,NPL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24360801286.7638,24466311259.2881,26662720369.2492,28695053195.3457,30605298792.5448,29880069318.7261,31325711777.1674,33089761145.0969,33735853500.29
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.86890895590899,8.79034332004633,3.62709610696607,4.0611633875107,5.56868547784929,5.05236655289212,4.14968003360264,7.6507917679853,7.11475951738199
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.644,10.742,10.66,10.559,10.389,12.975,12.186,10.844,10.628
Nepal,NPL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Netherlands,NLD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,775743675302.734,794549918798.828,816650691068.16,835096710123.568,854304699361.253,821260591753.75,872809728969.262,916513359627.026,917196718601.978
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.600248147278776,0.316666666666743,1.38145871407206,1.7034979474447,2.63369910249601,1.27246037789161,2.67572008805385,10.0012078753473,3.83839354342808
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.872,6.007,4.837,3.832,3.379,3.82,4.209,3.526,3.537
Netherlands,NLD,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8738203074.3957,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.570508141048402,0.578317435520754,..,..,..,..,..,..,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.637,12.714,11.676,11.702,10.88,13.558,11.54,10.71,10.939
New Caledonia,NCL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,178104220784.881,184780121689.709,191057624435.572,197743680329.155,202414311267.63,201554239788.002,210717394654.719,216564470789.24,218152542756.614
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.292704628136101,0.646240284454524,1.85078767452536,1.59829703801696,1.61963190184048,1.71456170007245,3.94112060778728,7.17222476016441,5.73316283034957
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.415,5.147,4.736,4.335,4.109,4.595,3.776,3.297,3.729
New Zealand,NZL,Deposit interest rate (%),FR.INR.DPST,3.73083333333333,3.23166666666667,3.29666666666667,3.26166666666667,3.00416666666667,1.67833333333333,1.015,2.8175,5.51916666666667
Nicaragua,NIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12756685550.3389,13338767298.6815,13956690226.4274,13487230761.4818,13096501920.7484,12866533516.5017,14193856859.1735,14726450786.5827,15399335188.1835
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.99737996694396,3.52317317628473,3.85067166284727,4.94723728039886,5.37628990844126,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.7,3.9,3.3,5.2,5.472,6.201,6.118,4.961,4.716
Nicaragua,NIC,Deposit interest rate (%),FR.INR.DPST,1.047305628517,1.10226695489182,1.25427254346558,1.31697535175134,3.07230335842397,2.14530411255308,1.49426908605282,1.1688089298968,2.12058988335346
Niger,NER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9683867926.44282,10239808436.9433,10752347793.0235,11527744540.163,12212475570.6373,12646096746.8881,12821067681.4111,14346774735.5026,14705444103.8902
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.576090369833189,1.65388922387806,2.79637318871275,2.96760366004456,-2.48979265070846,2.8981937602627,3.83786802840501,4.22621791916393,3.70097316425842
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.553,0.548,0.554,0.535,0.531,0.594,0.78,0.418,0.425
Niger,NER,Deposit interest rate (%),FR.INR.DPST,6.99833333333333,6.925,6.49,..,..,..,..,..,..
Nigeria,NGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,493026682800.63,485055087455.82,488964081500.901,498365674277.734,509371727735.743,500232309808.216,518476715283.896,535335926240.996,550647684655.998
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.00943498007699,15.6968126387972,16.5022662139641,12.0951065173432,11.3964223378115,13.2460234276597,16.9528457221608,18.8471877843274,24.6595502031139
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.135,4.499,4.828,5.067,5.206,5.742,5.45,3.821,3.074
Nigeria,NGA,Deposit interest rate (%),FR.INR.DPST,9.14833333333333,7.49520093404461,9.55448610385377,9.70071208222939,8.90051680291667,4.64662748565005,4.20684802645598,5.96335748938321,7.83855968526663
North Macedonia,MKD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10064519962.5655,10351178142.8536,10463154366.0785,10764555646.4726,11185494933.6944,10661068595.4055,11141955229.994,11449348867.2054,11686665220.5256
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.299920475631552,-0.23929078768441,1.35161889677442,1.45831298507117,0.766439573459716,1.20007348888487,3.23074912132919,14.2047173195833,9.36187249769016
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,26.395,24.312,22.857,21.208,17.414,16.575,15.801,14.476,13.174
North Macedonia,MKD,Deposit interest rate (%),FR.INR.DPST,2.90028545437363,2.50312498405707,2.21548567130651,2.03976381631607,1.87312600792251,1.47436336364664,1.18544081793544,1.07012161776376,1.81395597726592
Northern Mariana Islands,MNP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,910000000,1175830303.0303,1448278787.87879,1165903030.30303,1032436363.63636,732412121.212121,768812121.212121,896763636.363636,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,388159512245.53,392680500155.007,402355151389.893,405690275911.956,410249333471.117,405005642244.497,420836044228.583,433484840343.081,435564038441.666
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.17113665389527,3.54999999999998,1.87510059552554,2.76483134528788,2.16773003305402,1.28658490708005,3.48388055266678,5.76412317852272,5.51784987104659
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.296,4.68,4.164,3.801,3.684,4.424,4.359,3.231,3.572
Norway,NOR,Deposit interest rate (%),FR.INR.DPST,1.31333333333333,0.761666666666667,0.723333333333333,0.730833333333333,0.928333333333333,0.5975,0.301666666666667,0.883333333333333,2.39416666666667
Oman,OMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,78710793237.9714,82682873555.7961,82934277088.5646,84001727416.2074,83053651985.4157,80246670660.8581,82318780120.4001,90202537058.2429,91384587286.8628
